cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,278,1,31237334.24,100000000437046100;100000002957787100;100000004351795100;100000004400305100;100000005910114100,"Структурная группа: 278 узлов, 1 seed, внутренние переводы 31.24 млн KZT; консолидаторов: 28; распределителей: 10; транзитных кандидатов: 11; структурных посредников: 2. Общая организация не доказана."
1,106,4,16242879.02,100000002894076100;100000005782781100;100000004015047100;100000005778283100;100000005514161100,"Структурная группа: 106 узлов, 4 seed, внутренние переводы 16.24 млн KZT; консолидаторов: 9; распределителей: 2; транзитных кандидатов: 4. Общая организация не доказана."
2,138,3,18838290.0,100000003684369100;100000008304139100;100000008165763100;100000001072022100;100000008748914100,"Структурная группа: 138 узлов, 3 seed, внутренние переводы 18.84 млн KZT; консолидаторов: 6; распределителей: 5; транзитных кандидатов: 3; структурных посредников: 1. Общая организация не доказана."
3,41,1,4209955.28,100000004156082100;100000005339662100;100000003159641100;100000008625905100;100000000076451100,"Структурная группа: 41 узлов, 1 seed, внутренние переводы 4.21 млн KZT; консолидаторов: 3; распределителей: 1; транзитных кандидатов: 3. Общая организация не доказана."
4,104,1,21747439.59,100000008547948100;100000008489922100;100000008710791100;100000002849158100;100000002718366100,"Структурная группа: 104 узлов, 1 seed, внутренние переводы 21.75 млн KZT; консолидаторов: 9; распределителей: 7; транзитных кандидатов: 1. Общая организация не доказана."
5,4,0,460000.0,100000006069103100;100000000201868100;100000003192220100;100000006787636100,"Структурная группа: 4 узлов, 0 seed, внутренние переводы 460.0 тыс. KZT; консолидаторов: 1; транзитных кандидатов: 1. Общая организация не доказана."
6,5,0,1189154.0,100000000291906100;100000004670388100;100000004722630100;100000000291908100;100000004691350100,"Структурная группа: 5 узлов, 0 seed, внутренние переводы 1.19 млн KZT; транзитных кандидатов: 1. Общая организация не доказана."
7,53,1,2993313.0,100000003265158100;100000002679516100;100000001899164100;100000004386258100;100000002973903100,"Структурная группа: 53 узлов, 1 seed, внутренние переводы 2.99 млн KZT; консолидаторов: 5; распределителей: 1; транзитных кандидатов: 2. Общая организация не доказана."
8,133,0,17433528.0,100000001857829100;100000008603629100;100000007908818100;100000000661912100;100000003880331100,"Структурная группа: 133 узлов, 0 seed, внутренние переводы 17.43 млн KZT; консолидаторов: 5; распределителей: 3; транзитных кандидатов: 3; структурных посредников: 4. Общая организация не доказана."
9,6,1,1615030.0,100000008659445100;100000008736940100;100000008751429100;100000008193577100;100000005456919100,"Структурная группа: 6 узлов, 1 seed, внутренние переводы 1.62 млн KZT; выраженная структура ролей не установлена. Общая организация не доказана."
10,126,0,24907250.33,100000000331309100;100000006889963100;100000003796063100;100000001330685100;100000003457710100,"Структурная группа: 126 узлов, 0 seed, внутренние переводы 24.91 млн KZT; консолидаторов: 9; распределителей: 3; транзитных кандидатов: 2. Общая организация не доказана."
11,53,1,5947339.0,100000000343175100;100000003115284100;100000002957306100;100000008730846100;100000003360542100,"Структурная группа: 53 узлов, 1 seed, внутренние переводы 5.95 млн KZT; консолидаторов: 3; распределителей: 1; транзитных кандидатов: 3. Общая организация не доказана."
12,52,5,4171441.0,100000008346837100;100000005074393100;100000008003034100;100000004004621100;100000005493505100,"Структурная группа: 52 узлов, 5 seed, внутренние переводы 4.17 млн KZT; консолидаторов: 6; транзитных кандидатов: 1; структурных посредников: 2. Общая организация не доказана."
13,15,0,850450.0,100000001526235100;100000002472632100;100000005505655100;100000001788284100;100000000860514100,"Структурная группа: 15 узлов, 0 seed, внутренние переводы 850.5 тыс. KZT; консолидаторов: 1. Общая организация не доказана."
14,15,0,3626010.0,100000008461532100;100000000791285100;100000006704530100;100000003122817100;100000003470579100,"Структурная группа: 15 узлов, 0 seed, внутренние переводы 3.63 млн KZT; транзитных кандидатов: 1. Общая организация не доказана."
15,14,0,1605604.0,100000007382543100;100000008213966100;100000003001661100;100000000838385100;100000002860934100,"Структурная группа: 14 узлов, 0 seed, внутренние переводы 1.61 млн KZT; консолидаторов: 2. Общая организация не доказана."
16,127,7,18414962.28,100000003016635100;100000002173161100;100000001530983100;100000005287097100;100000008636603100,"Структурная группа: 127 узлов, 7 seed, внутренние переводы 18.41 млн KZT; консолидаторов: 7; распределителей: 3; транзитных кандидатов: 6; структурных посредников: 3. Общая организация не доказана."
17,1,1,0.0,100000000456947100,"Один узел, seed=1; внутренних переводов нет. Принадлежность к группе не установлена."
18,106,0,6254194.67,100000005704413100;100000005473151100;100000008104567100;100000008545727100;100000004569484100,"Структурная группа: 106 узлов, 0 seed, внутренние переводы 6.25 млн KZT; консолидаторов: 2; распределителей: 4; транзитных кандидатов: 1; структурных посредников: 3. Общая организация не доказана."
19,7,0,143000.0,100000005911352100;100000004508696100;100000000507799100;100000002217806100;100000004549591100,"Структурная группа: 7 узлов, 0 seed, внутренние переводы 143.0 тыс. KZT; выраженная структура ролей не установлена. Общая организация не доказана."
20,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,"Структурная группа: 8 узлов, 0 seed, внутренние переводы 2.47 млн KZT; выраженная структура ролей не установлена. Общая организация не доказана."
21,17,1,21586840.0,100000002224132100;100000004603109100;100000004892144100;100000001965374100;100000000552584100,"Структурная группа: 17 узлов, 1 seed, внутренние переводы 21.59 млн KZT; консолидаторов: 2. Общая организация не доказана."
